motorID,veh_value,MotorType,PolicyStart,PolicyEnd,exposure,clm,numclaims,claimcst0,v_body,v_age,LastClaimDate
7493,0.89,Single,16/02/2019,16/02/2020,0.199863108,0,0,0,SEDAN,4,
6655,0.37,Single,05/02/2019,05/02/2020,0.388774812,0,0,0,SEDAN,4,
2505,0.9,Single,10/04/2019,10/04/2020,0.095824778,0,0,0,SEDAN,3,
2738,6.7,Single,18/04/2019,18/04/2020,0.807665982,0,0,0,RDSTR,1,
9968,0.45,Single,24/06/2019,24/06/2020,0.380561259,0,0,0,SEDAN,4,
3052,1.56,Single,31/10/2019,31/10/2020,0.388774812,0,0,0,HDTOP,3,
4708,1.99,Single,14/02/2019,14/02/2020,0.391512663,0,0,0,STNWG,3,
3550,2.35,Single,26/01/2019,26/01/2020,0.492813142,0,0,0,SEDAN,1,
8048,0.54,Single,16/04/2019,16/04/2020,0.492813142,0,0,0,HBACK,4,
9794,2.37,Single,07/09/2019,07/09/2020,0.495550993,0,0,0,STNWG,4,
4536,3.51,Single,31/07/2019,31/07/2020,0.008213552,0,0,0,UTE,1,
3236,1.66,Single,27/06/2019,27/06/2020,0.826830938,0,0,0,SEDAN,2,
9362,2.02,Single,20/12/2019,20/12/2020,0.180698152,0,0,0,HBACK,1,
5468,2.64,Single,21/04/2019,21/04/2020,0.227241615,0,0,0,STNWG,3,
5670,1.9,Single,24/06/2019,24/06/2020,0.002737851,0,0,0,HBACK,2,
4030,3.4,Single,21/07/2019,21/07/2020,0.388774812,0,0,0,STNWG,2,
9023,2.37,Single,16/05/2019,16/05/2020,0.388774812,0,0,0,SEDAN,2,
7608,1.14,Single,14/12/2019,14/12/2020,0.388774812,0,0,0,SEDAN,3,
8604,1.33,Single,03/03/2019,03/03/2020,0.391512663,0,0,0,STNWG,4,
1954,3.25,Single,05/08/2019,05/08/2020,0.607802875,0,0,0,STNWG,2,
6587,2.32,Single,22/06/2019,22/06/2020,0.607802875,0,0,0,STNWG,3,
6494,1.67,Single,09/12/2019,09/12/2020,0.610540726,0,0,0,STNWG,2,
9215,0.79,Single,05/11/2019,05/11/2020,0.224503765,0,0,0,UTE,4,
7083,0.55,Single,20/08/2019,20/08/2020,0.344969199,0,0,0,SEDAN,4,
2185,1.81,Single,18/10/2019,18/10/2020,0.996577687,0,0,0,HBACK,2,
4939,1.14,Single,03/01/2019,03/01/2020,0.388774812,0,0,0,SEDAN,3,
2927,2.5,Single,29/09/2019,29/09/2020,0.120465435,1,1,1388.969997,UTE,3,07/05/2020
2124,0.98,Bundle,10/09/2019,10/09/2020,0.098562628,0,0,0,UTE,4,
7772,3.34,Single,31/05/2019,31/05/2020,0.536618754,0,0,0,STNWG,3,
5716,0.79,Single,10/12/2019,10/12/2020,0.492813142,0,0,0,SEDAN,4,
3821,0.78,Single,16/02/2019,16/02/2020,0.824093087,1,1,1192.339998,STNWG,4,03/12/2019
4837,1.41,Single,14/07/2019,14/07/2020,0.492813142,0,0,0,UTE,3,
8896,1.24,Single,07/06/2019,07/06/2020,0.199863108,0,0,0,SEDAN,2,
3032,1.6,Single,12/12/2019,12/12/2020,0.164271047,0,0,0,HBACK,2,
4706,0.6,Bundle,12/02/2019,12/02/2020,0.898015058,1,1,1627.349999,SEDAN,4,17/04/2019
8515,3.74,Single,04/03/2019,04/03/2020,0.492813142,1,1,553.6499996,STNWG,2,12/09/2019
8140,1.57,Single,10/12/2019,10/12/2020,0.216290212,0,0,0,STNWG,4,
5879,1.63,Single,11/05/2019,11/05/2020,0.533880904,1,1,4927.089996,HBACK,1,26/01/2020
7925,1.75,Single,14/02/2019,14/02/2020,0.492813142,0,0,0,SEDAN,2,
7158,2.62,Single,09/04/2019,09/04/2020,0.824093087,0,0,0,STNWG,2,
7977,4.09,Single,05/07/2019,05/07/2020,0.802190281,0,0,0,SEDAN,2,
5490,1.37,Single,11/05/2019,11/05/2020,0.533880904,0,0,0,HBACK,1,
4549,2.62,Single,29/08/2019,29/08/2020,0.156057495,0,0,0,TRUCK,1,
9548,0.63,Single,30/10/2019,30/10/2020,0.492813142,0,0,0,SEDAN,4,
7382,0.41,Single,13/04/2019,13/04/2020,0.594113621,1,1,3087.399994,STNWG,4,14/05/2019
5774,2.14,Single,29/09/2019,29/09/2020,0.594113621,0,0,0,SEDAN,2,
5170,2.61,Single,15/02/2019,15/02/2020,0.594113621,0,0,0,STNWG,2,
2696,1.01,Single,06/12/2019,06/12/2020,0.991101985,0,0,0,SEDAN,3,
7871,1.13,Single,22/04/2019,22/04/2020,0.594113621,0,0,0,HBACK,3,
6884,0.69,Single,07/08/2019,07/08/2020,0.996577687,0,0,0,HBACK,4,
7598,1.62,Single,11/10/2019,11/10/2020,0.594113621,0,0,0,SEDAN,2,
6491,1.61,Single,21/09/2019,21/09/2020,0.594113621,0,0,0,HDTOP,3,
5332,0.62,Single,08/02/2019,08/02/2020,0.27926078,0,0,0,UTE,4,
1441,3.59,Bundle,23/09/2019,23/09/2020,0.290212183,0,0,0,TRUCK,2,
5830,0.85,Single,15/03/2019,15/03/2020,0.281998631,0,0,0,HBACK,3,
7217,2.5,Single,11/08/2019,11/08/2020,0.878850103,0,0,0,STNWG,3,
4113,1.5,Single,07/02/2019,07/02/2020,0.290212183,0,0,0,STNWG,4,
9963,1.46,Single,25/01/2019,25/01/2020,0.824093087,1,1,6814.859985,SEDAN,3,14/11/2019
4747,0.87,Single,01/12/2019,01/12/2020,0.999315537,0,0,0,UTE,4,
3664,2.28,Bundle,05/09/2019,05/09/2020,0.197125257,0,0,0,STNWG,3,
3863,1.71,Single,25/06/2019,25/06/2020,0.717316906,0,0,0,HBACK,2,
2387,3.43,Single,10/12/2019,10/12/2020,0.876112252,0,0,0,STNWG,3,
4300,1.349,Single,07/09/2019,07/09/2020,0.802190281,0,0,0,HBACK,1,
4351,0.44,Single,29/01/2019,29/01/2020,0.429842574,0,0,0,SEDAN,4,
7714,2.32,Single,24/10/2019,24/10/2020,0.281998631,0,0,0,STNWG,3,
3424,0.44,Single,10/10/2019,10/10/2020,0.689938398,0,0,0,SEDAN,4,
1579,0.79,Single,08/12/2019,08/12/2020,0.462696783,0,0,0,HBACK,4,
3048,2.01,Single,18/05/2019,18/05/2020,0.689938398,0,0,0,HBACK,2,
1784,2.53,Single,26/04/2019,26/04/2020,0.24366872,0,0,0,UTE,2,
8811,0.44,Single,21/12/2019,21/12/2020,0.314852841,0,0,0,SEDAN,4,
7315,5.553,Single,15/09/2019,15/09/2020,0.484599589,0,0,0,STNWG,1,
7817,0.96,Single,06/03/2019,06/03/2020,0.213552361,0,0,0,UTE,4,
4980,0.41,Single,01/05/2019,01/05/2020,0.892539357,0,0,0,SEDAN,4,
2264,1.8,Single,07/01/2019,07/01/2020,0.281998631,0,0,0,SEDAN,3,
8314,1.5,Single,25/07/2019,25/07/2020,0.490075291,0,0,0,STNWG,4,
8529,1.02,Single,28/09/2019,28/09/2020,0.892539357,0,0,0,SEDAN,3,
7709,1.04,Single,19/07/2019,19/07/2020,0.060232717,0,0,0,SEDAN,4,
8234,4.64,Single,14/07/2019,14/07/2020,0.197125257,0,0,0,STNWG,1,
9404,0.28,Single,06/04/2019,06/04/2020,0.892539357,0,0,0,UTE,4,
5191,2.39,Single,11/06/2019,11/06/2020,0.892539357,0,0,0,STNWG,3,
5142,1.49,Single,01/11/2019,01/11/2020,0.528405202,0,0,0,HBACK,1,
5578,1.21,Single,27/07/2019,27/07/2020,0.988364134,0,0,0,SEDAN,4,
2884,2.12,Single,02/02/2019,02/02/2020,0.287474333,0,0,0,SEDAN,1,
2083,0.41,Single,20/12/2019,20/12/2020,0.892539357,0,0,0,STNWG,4,
1398,0.77,Single,28/02/2019,28/02/2020,0.889801506,0,0,0,HBACK,3,
6444,1.1,Single,13/02/2019,13/02/2020,0.109514032,0,0,0,SEDAN,4,
8282,1.68,Single,28/03/2019,28/03/2020,0.993839836,0,0,0,SEDAN,3,
5743,1.63,Single,30/04/2019,30/04/2020,0.889801506,0,0,0,STNWG,4,
5747,0.71,Single,02/10/2019,02/10/2020,0.722792608,0,0,0,MIBUS,4,
5784,2.05,Single,12/09/2019,12/09/2020,0.887063655,0,0,0,STNWG,3,
8447,1.13,Single,01/12/2019,01/12/2020,0.528405202,0,0,0,SEDAN,3,
8736,1.93,Single,08/05/2019,08/05/2020,0.651608487,1,2,553.77,SEDAN,2,01/05/2020
2058,0.43,Single,17/02/2019,17/02/2020,0.525667351,1,1,200,HBACK,4,24/06/2019
5854,0.75,Single,07/11/2019,07/11/2020,0.093086927,0,0,0,STNWG,4,
1330,1.51,Single,24/11/2019,24/11/2020,0.8678987,0,0,0,STNWG,4,
3359,1.34,Single,23/02/2019,23/02/2020,0.802190281,0,0,0,UTE,4,
8154,2.2,Single,31/10/2019,31/10/2020,0.613278576,1,1,610,HDTOP,3,18/05/2020
2507,1.63,Single,14/06/2019,14/06/2020,0.887063655,0,0,0,HDTOP,3,
1639,0.93,Single,11/12/2019,11/12/2020,0.887063655,0,0,0,HBACK,3,
1459,2.22,Bundle,04/07/2019,04/07/2020,0.889801506,0,0,0,SEDAN,2,
9069,0.57,Single,23/05/2019,23/05/2020,0.002737851,0,0,0,SEDAN,4,
2759,2.67,Single,13/04/2019,13/04/2020,0.889801506,0,0,0,STNWG,3,
8175,1.91,Single,10/03/2019,10/03/2020,0.818617385,0,0,0,HDTOP,4,
9322,1.37,Single,24/12/2019,24/12/2020,0.887063655,1,1,736.9399986,HBACK,3,16/02/2020
2401,1.84,Single,10/03/2019,10/03/2020,0.810403833,0,0,0,HBACK,2,
6107,1.99,Single,31/01/2019,31/01/2020,0.106776181,0,0,0,STNWG,2,
9350,1.54,Single,08/10/2019,08/10/2020,0.528405202,0,0,0,SEDAN,3,
6838,4.932,Bundle,15/12/2019,15/12/2020,0.34770705,0,0,0,STNWG,1,
9886,1.19,Single,24/02/2019,24/02/2020,0.377823409,1,1,1551.549999,HBACK,4,16/08/2019
7803,0.74,Single,24/09/2019,24/09/2020,0.470910335,0,0,0,SEDAN,4,
8673,0.79,Single,24/07/2019,24/07/2020,0.205338809,0,0,0,UTE,4,
2935,1.89,Single,03/02/2019,03/02/2020,0.005475702,0,0,0,SEDAN,2,
4737,3.25,Single,17/03/2019,17/03/2020,0.320328542,0,0,0,STNWG,1,
5520,1.6,Single,21/01/2019,21/01/2020,0.48733744,0,0,0,SEDAN,2,
5308,0.43,Single,26/04/2019,26/04/2020,0.10403833,1,1,200,SEDAN,4,21/01/2020
9227,0.83,Bundle,08/02/2019,08/02/2020,0.818617385,0,0,0,STNWG,4,
1619,1.21,Single,11/02/2019,11/02/2020,0.991101985,0,0,0,HBACK,2,
4742,1.31,Single,03/05/2019,03/05/2020,0.87063655,0,0,0,HBACK,1,
5038,2.08,Single,05/01/2019,05/01/2020,0.616016427,0,0,0,UTE,3,
2814,0.79,Single,31/03/2019,31/03/2020,0.216290212,0,0,0,SEDAN,4,
2026,2.22,Single,14/01/2019,14/01/2020,0.528405202,0,0,0,UTE,3,
3342,3.33,Single,07/01/2019,07/01/2020,0.470910335,0,0,0,SEDAN,1,
3350,1.91,Single,08/10/2019,08/10/2020,0.470910335,0,0,0,STNWG,4,
8455,1.44,Single,11/05/2019,11/05/2020,0.413415469,0,0,0,SEDAN,3,
1188,1.72,Single,07/07/2019,07/07/2020,0.87063655,0,0,0,SEDAN,2,
6897,1.31,Single,17/01/2019,17/01/2020,0.999315537,0,0,0,HBACK,2,
6777,0.88,Single,25/01/2019,25/01/2020,0.128678987,0,0,0,HBACK,3,
8125,0.94,Single,04/03/2019,04/03/2020,0.128678987,0,0,0,SEDAN,4,
1193,1.76,Single,11/08/2019,11/08/2020,0.128678987,0,0,0,SEDAN,1,
4099,0.73,Single,18/02/2019,18/02/2020,0.87063655,0,0,0,HBACK,4,
4190,0.37,Single,20/03/2019,20/03/2020,0.128678987,0,0,0,SEDAN,4,
3293,1.61,Single,07/12/2019,07/12/2020,0.815879535,0,0,0,COUPE,4,
6490,0.98,Single,03/12/2019,03/12/2020,0.87063655,0,0,0,SEDAN,3,
7023,2.53,Single,23/07/2019,23/07/2020,0.87063655,0,0,0,HDTOP,1,
8617,0.98,Single,18/08/2019,18/08/2020,0.815879535,0,0,0,SEDAN,3,
9453,0.71,Single,24/12/2019,24/12/2020,0.216290212,0,0,0,UTE,4,
9369,0.46,Single,10/12/2019,10/12/2020,0.783025325,0,0,0,SEDAN,4,
1396,0.68,Single,04/12/2019,04/12/2020,0.687200548,0,0,0,HBACK,4,
2968,3.37,Single,22/07/2019,22/07/2020,0.48733744,0,0,0,UTE,1,
6852,3.59,Single,02/09/2019,02/09/2020,0.884325804,1,1,544.5,STNWG,2,21/04/2020
2173,4.84,Single,10/12/2019,10/12/2020,0.884325804,0,0,0,TRUCK,1,
1720,3.55,Single,07/01/2019,07/01/2020,0.714579055,0,0,0,HDTOP,2,
8836,3.06,Single,28/04/2019,28/04/2020,0.114989733,0,0,0,STNWG,3,
5080,1.3,Bundle,20/04/2019,20/04/2020,0.884325804,0,0,0,SEDAN,3,
2880,1.45,Single,08/04/2019,08/04/2020,0.114989733,0,0,0,SEDAN,3,
3330,4.54,Single,14/05/2019,14/05/2020,0.884325804,0,0,0,TRUCK,1,
9640,0.56,Single,13/06/2019,13/06/2020,0.996577687,0,0,0,SEDAN,4,
5236,1.8,Single,25/10/2019,25/10/2020,0.306639288,0,0,0,HBACK,3,
7490,1.32,Single,20/10/2019,20/10/2020,0.03559206,0,0,0,SEDAN,3,
4087,3.28,Single,22/03/2019,22/03/2020,0.785763176,0,0,0,STNWG,3,
4016,3.64,Bundle,05/12/2019,05/12/2020,0.991101985,1,1,353.77,STNWG,2,08/10/2020
3894,1.86,Single,05/04/2019,05/04/2020,0.815879535,1,1,2777.089996,HBACK,3,15/06/2019
2952,0.79,Single,26/04/2019,26/04/2020,0.194387406,0,0,0,SEDAN,4,
5809,0.6,Single,31/01/2019,31/01/2020,0.48733744,0,0,0,SEDAN,4,
7075,3.74,Single,04/04/2019,04/04/2020,0.577686516,0,0,0,UTE,1,
9728,3.5,Single,21/06/2019,21/06/2020,0.306639288,0,0,0,STNWG,2,
8664,2.26,Single,05/11/2019,05/11/2020,0.815879535,0,0,0,HDTOP,2,
3347,1.65,Single,22/02/2019,22/02/2020,0.303901437,0,0,0,SEDAN,2,
5783,1.73,Single,11/01/2019,11/01/2020,0.073921971,0,0,0,SEDAN,2,
6906,1.49,Single,11/09/2019,11/09/2020,0.191649555,0,0,0,HBACK,1,
2046,1.46,Single,04/11/2019,04/11/2020,0.807665982,0,0,0,UTE,4,
8902,1.12,Single,22/11/2019,22/11/2020,0.177960301,0,0,0,SEDAN,3,
7101,1.04,Single,05/07/2019,05/07/2020,0.815879535,0,0,0,HBACK,2,
3922,2.92,Single,30/09/2019,30/09/2020,0.27652293,0,0,0,STNWG,3,
8491,2.65,Single,25/03/2019,25/03/2020,0.273785079,0,0,0,SEDAN,1,
5417,2.94,Single,14/07/2019,14/07/2020,0.125941136,0,0,0,SEDAN,1,
7567,1.11,Bundle,27/10/2019,27/10/2020,0.125941136,0,0,0,SEDAN,3,
2937,1.12,Single,26/01/2019,26/01/2020,0.125941136,0,0,0,HBACK,3,
4903,1.12,Single,03/11/2019,03/11/2020,0.125941136,0,0,0,SEDAN,3,
9609,1.74,Single,18/01/2019,18/01/2020,0.125941136,0,0,0,SEDAN,2,
4084,1.17,Single,23/04/2019,23/04/2020,0.125941136,0,0,0,STNWG,4,
9157,2.25,Single,27/03/2019,27/03/2020,0.131416838,0,0,0,SEDAN,3,
6962,1.37,Single,25/08/2019,25/08/2020,0.380561259,0,0,0,STNWG,4,
5937,0.8,Single,11/04/2019,11/04/2020,0.199863108,0,0,0,STNWG,4,
1704,1.68,Single,01/03/2019,01/03/2020,0.873374401,0,0,0,TRUCK,3,
7915,5.4,Single,23/05/2019,23/05/2020,0.476386037,0,0,0,SEDAN,1,
9243,1.37,Single,23/02/2019,23/02/2020,0.528405202,0,0,0,HBACK,1,
8250,0.61,Single,12/07/2019,12/07/2020,0.052019165,0,0,0,HBACK,4,
7534,1.02,Single,13/05/2019,13/05/2020,0.205338809,0,0,0,PANVN,4,
4816,4,Single,09/08/2019,09/08/2020,0.684462697,0,0,0,STNWG,2,
7530,1.68,Single,31/08/2019,31/08/2020,0.117727584,0,0,0,MIBUS,4,
2785,1.45,Bundle,12/11/2019,12/11/2020,0.881587954,0,0,0,SEDAN,3,
5029,1.03,Single,25/09/2019,25/09/2020,0.525667351,0,0,0,HBACK,3,
4286,0.73,Bundle,20/06/2019,20/06/2020,0.881587954,0,0,0,SEDAN,4,
6534,1.15,Single,31/07/2019,31/07/2020,0.881587954,0,0,0,STNWG,3,
3337,1.84,Single,22/11/2019,22/11/2020,0.490075291,0,0,0,HBACK,3,
7933,2.34,Single,04/09/2019,04/09/2020,0.131416838,0,0,0,UTE,1,
4209,0.19,Single,18/05/2019,18/05/2020,0.821355236,0,0,0,HBACK,4,
9833,2.69,Single,14/03/2019,14/03/2020,0.577686516,0,0,0,STNWG,2,
8985,1.37,Single,17/01/2019,17/01/2020,0.525667351,0,0,0,HBACK,1,
9516,2,Single,18/05/2019,18/05/2020,0.484599589,0,0,0,HBACK,1,
8828,3.34,Single,15/03/2019,15/03/2020,0.049281314,0,0,0,STNWG,2,
2628,3.97,Single,25/06/2019,25/06/2020,0.191649555,0,0,0,STNWG,2,
2920,3.47,Single,25/01/2019,25/01/2020,0.303901437,0,0,0,STNWG,1,
6404,2.19,Single,24/03/2019,24/03/2020,0.180698152,0,0,0,SEDAN,2,
8337,1.73,Single,17/04/2019,17/04/2020,0.484599589,0,0,0,HBACK,1,
7390,1.18,Single,28/10/2019,28/10/2020,0.38329911,0,0,0,STNWG,4,
6068,0.46,Single,02/09/2019,02/09/2020,0.38329911,0,0,0,STNWG,4,
9027,0.79,Single,03/03/2019,03/03/2020,0.38329911,0,0,0,UTE,4,
4599,1.88,Single,24/11/2019,24/11/2020,0.38329911,0,0,0,SEDAN,3,
2633,1.99,Single,27/09/2019,27/09/2020,0.38329911,0,0,0,STNWG,3,
6980,1.58,Single,09/11/2019,09/11/2020,0.402464066,0,0,0,HBACK,3,
8157,0.95,Single,04/06/2019,04/06/2020,0.38329911,0,0,0,TRUCK,4,
7378,2.11,Single,16/11/2019,16/11/2020,0.145106092,0,0,0,SEDAN,1,
7687,0.7,Single,24/05/2019,24/05/2020,0.616016427,0,0,0,SEDAN,4,
1325,1.15,Single,23/04/2019,23/04/2020,0.616016427,0,0,0,HBACK,3,
8450,1.9,Single,20/06/2019,20/06/2020,0.484599589,1,1,1332.839996,SEDAN,1,13/01/2020
5700,1.649,Single,04/07/2019,04/07/2020,0.205338809,0,0,0,HBACK,1,
1893,0.94,Single,25/03/2019,25/03/2020,0.191649555,0,0,0,SEDAN,3,
8448,1.86,Single,27/07/2019,27/07/2020,0.191649555,0,0,0,UTE,1,
9999,1.41,Single,17/01/2019,17/01/2020,0.191649555,0,0,0,TRUCK,4,
6724,0.82,Single,30/09/2019,30/09/2020,0.577686516,0,0,0,HBACK,4,
5992,1.75,Single,04/06/2019,04/06/2020,0.484599589,0,0,0,HBACK,2,
4505,1.08,Single,25/07/2019,25/07/2020,0.052019165,0,0,0,SEDAN,3,
6681,1.48,Single,06/05/2019,06/05/2020,0.807665982,1,1,459.5,COUPE,3,26/01/2020
4817,2.3,Single,27/07/2019,27/07/2020,0.988364134,1,1,200,HDTOP,2,30/10/2019
4350,1.99,Single,03/11/2019,03/11/2020,0.032854209,0,0,0,SEDAN,2,
8363,0.58,Bundle,08/10/2019,08/10/2020,0.191649555,0,0,0,SEDAN,4,
5651,2.36,Single,01/09/2019,01/09/2020,0.049281314,0,0,0,TRUCK,3,
6688,3.18,Single,26/05/2019,26/05/2020,0.481861739,0,0,0,SEDAN,4,
5028,6.53,Single,21/08/2019,21/08/2020,0.038329911,0,0,0,BUS,2,
8074,1.7,Single,29/08/2019,29/08/2020,0.865160849,0,0,0,UTE,3,
5572,1.26,Single,03/05/2019,03/05/2020,0.271047228,0,0,0,SEDAN,3,
7691,0.41,Single,10/10/2019,10/10/2020,0.271047228,0,0,0,TRUCK,4,
1279,1.52,Single,10/06/2019,10/06/2020,0.59137577,0,0,0,SEDAN,2,
6824,0.27,Single,23/08/2019,23/08/2020,0.574948665,0,0,0,HBACK,4,
8956,1.08,Single,23/10/2019,23/10/2020,0.59137577,0,0,0,SEDAN,3,
2604,1.61,Single,15/02/2019,15/02/2020,0.407939767,0,0,0,SEDAN,3,
1636,0.61,Single,02/05/2019,02/05/2020,0.59137577,0,0,0,STNWG,4,
6829,3.27,Single,13/08/2019,13/08/2020,0.59137577,0,0,0,STNWG,2,
4709,3.63,Single,30/03/2019,30/03/2020,0.59137577,0,0,0,UTE,2,
3569,0.71,Single,30/06/2019,30/06/2020,0.59137577,0,0,0,SEDAN,4,
8918,0.92,Single,21/01/2019,21/01/2020,0.59137577,0,0,0,HBACK,3,
1713,1.62,Single,08/05/2019,08/05/2020,0.271047228,0,0,0,HBACK,2,
8715,1.89,Single,05/09/2019,05/09/2020,0.788501027,0,0,0,HBACK,2,
7350,1.4,Single,03/08/2019,03/08/2020,0.202600958,0,0,0,HBACK,1,
9533,1.19,Single,12/10/2019,12/10/2020,0.999315537,0,0,0,STNWG,4,
7590,1.71,Single,24/12/2019,24/12/2020,0.517453799,0,0,0,HBACK,2,
6687,0.84,Single,01/04/2019,01/04/2020,0.629705681,0,0,0,HBACK,3,
8933,2.55,Single,17/10/2019,17/10/2020,0.843258042,0,0,0,HBACK,2,
8854,1.89,Single,28/10/2019,28/10/2020,0.681724846,0,0,0,UTE,3,
3887,1.81,Single,11/03/2019,11/03/2020,0.202600958,0,0,0,SEDAN,3,
7086,3.35,Single,11/04/2019,11/04/2020,0.481861739,0,0,0,SEDAN,1,
5609,1.74,Single,22/01/2019,22/01/2020,0.210814511,0,0,0,SEDAN,2,
5166,1.06,Bundle,24/11/2019,24/11/2020,0.542094456,0,0,0,STNWG,4,
8278,1.49,Single,09/06/2019,09/06/2020,0.5229295,0,0,0,HBACK,1,
6283,0.82,Single,17/06/2019,17/06/2020,0.5229295,0,0,0,HBACK,3,
5764,4.349,Single,19/08/2019,19/08/2020,0.481861739,0,0,0,UTE,1,
5548,0.75,Single,19/12/2019,19/12/2020,0.865160849,0,0,0,SEDAN,4,
2075,1.65,Single,23/08/2019,23/08/2020,0.251882272,0,0,0,HBACK,2,
7004,2.23,Single,07/08/2019,07/08/2020,0.199863108,0,0,0,HBACK,1,
8227,3.68,Single,03/12/2019,03/12/2020,0.194387406,0,0,0,STNWG,2,
2860,2.3,Single,14/06/2019,14/06/2020,0.481861739,0,0,0,STNWG,3,
5119,1.27,Single,16/05/2019,16/05/2020,0.980150582,0,0,0,HDTOP,4,
9784,1.4,Single,09/06/2019,09/06/2020,0.043805613,0,0,0,HBACK,1,
2948,0.37,Single,30/05/2019,30/05/2020,0.481861739,0,0,0,HBACK,4,
4666,7.04,Single,10/02/2019,10/02/2020,0.314852841,0,0,0,STNWG,1,
2110,0.39,Single,11/07/2019,11/07/2020,0.536618754,0,0,0,SEDAN,4,
1760,2.9,Single,11/03/2019,11/03/2020,0.854209446,0,0,0,STNWG,3,
1072,0.83,Single,24/07/2019,24/07/2020,0.344969199,0,0,0,SEDAN,4,
5730,2.58,Single,10/01/2019,10/01/2020,0.030116359,0,0,0,HBACK,2,
6570,5.39,Single,27/11/2019,27/11/2020,0.024640657,0,0,0,STNWG,2,
2797,2.65,Single,26/03/2019,26/03/2020,0.317590691,0,0,0,HDTOP,3,
6941,4.98,Single,20/07/2019,20/07/2020,0.722792608,0,0,0,STNWG,1,
8075,0.73,Single,13/10/2019,13/10/2020,0.769336071,0,0,0,SEDAN,4,
5474,2.54,Single,15/01/2019,15/01/2020,0.344969199,0,0,0,HDTOP,3,
1608,0.41,Single,08/04/2019,08/04/2020,0.229979466,0,0,0,HBACK,4,
3251,1.97,Single,29/10/2019,29/10/2020,0.616016427,0,0,0,STNWG,3,
3343,2.65,Single,18/07/2019,18/07/2020,0.290212183,0,0,0,SEDAN,1,
9719,1.92,Single,04/04/2019,04/04/2020,0.616016427,1,1,1010.919998,STNWG,4,17/02/2020
6539,0.35,Single,11/04/2019,11/04/2020,0.616016427,0,0,0,SEDAN,4,
5955,3.73,Single,28/08/2019,28/08/2020,0.616016427,0,0,0,STNWG,2,
6083,2.58,Single,26/11/2019,26/11/2020,0.616016427,0,0,0,STNWG,3,
8251,2.34,Single,29/08/2019,29/08/2020,0.616016427,0,0,0,HBACK,3,
2645,2.01,Single,08/06/2019,08/06/2020,0.616016427,0,0,0,HDTOP,3,
4914,1.9,Single,30/12/2019,30/12/2020,0.191649555,0,0,0,PANVN,3,
9676,0,Single,16/01/2019,16/01/2020,0.999315537,0,0,0,BUS,3,
3218,2.01,Single,25/02/2019,25/02/2020,0.55578371,0,0,0,TRUCK,3,
7129,1.66,Single,23/09/2019,23/09/2020,0.229979466,0,0,0,SEDAN,3,
8771,1.31,Single,08/02/2019,08/02/2020,0.199863108,0,0,0,UTE,4,
5427,6.1,Single,29/11/2019,29/11/2020,0.249144422,0,0,0,SEDAN,1,
9569,2.33,Single,25/12/2019,25/12/2020,0.851471595,0,0,0,SEDAN,2,
7856,4.32,Single,08/07/2019,08/07/2020,0.646132786,1,1,736.8499985,STNWG,2,01/07/2020
4405,0.67,Single,02/05/2019,02/05/2020,0.925393566,0,0,0,SEDAN,4,
9954,2.78,Single,18/04/2019,18/04/2020,0.073921971,0,0,0,SEDAN,2,
6929,1.62,Single,04/11/2019,04/11/2020,0.925393566,0,0,0,SEDAN,3,
8196,2.82,Single,27/05/2019,27/05/2020,0.829568789,0,0,0,STNWG,1,
4226,2.3,Single,12/12/2019,12/12/2020,0.698151951,0,0,0,STNWG,3,
6727,1.39,Single,14/06/2019,14/06/2020,0.911704312,0,0,0,HBACK,3,
2295,3.3,Single,04/01/2019,04/01/2020,0.906228611,1,1,2349.349999,STNWG,2,18/11/2019
2290,1.85,Single,02/08/2019,02/08/2020,0.906228611,0,0,0,SEDAN,2,
1583,0.44,Single,26/08/2019,26/08/2020,0.093086927,0,0,0,SEDAN,4,
7751,0.9,Single,30/08/2019,30/08/2020,0.911704312,0,0,0,HBACK,4,
6613,1.89,Single,26/03/2019,26/03/2020,0.911704312,0,0,0,UTE,3,
6745,1.89,Single,01/10/2019,01/10/2020,0.908966461,0,0,0,PANVN,2,
9000,0.99,Single,21/05/2019,21/05/2020,0.999315537,0,0,0,TRUCK,4,
7497,2.91,Single,21/04/2019,21/04/2020,0.65982204,0,0,0,STNWG,1,
5407,0.39,Single,12/12/2019,12/12/2020,0.911704312,0,0,0,SEDAN,4,
7335,1.67,Single,05/12/2019,05/12/2020,0.908966461,0,0,0,STNWG,4,
3470,1.9,Single,09/12/2019,09/12/2020,0.087611225,0,0,0,STNWG,2,
2595,1.29,Single,14/06/2019,14/06/2020,0.906228611,0,0,0,SEDAN,3,
4352,1.65,Single,11/09/2019,11/09/2020,0.087611225,1,1,353.77,STNWG,4,15/12/2019
9432,1.76,Single,16/10/2019,16/10/2020,0.147843943,0,0,0,UTE,2,
4516,0.31,Single,06/03/2019,06/03/2020,0.224503765,0,0,0,HBACK,4,
9750,0.45,Single,16/08/2019,16/08/2020,0.147843943,0,0,0,SEDAN,4,
3784,1.22,Single,25/05/2019,25/05/2020,0.147843943,0,0,0,STNWG,4,
3136,1.15,Single,24/01/2019,24/01/2020,0.906228611,0,0,0,STNWG,3,
4334,1.45,Single,18/08/2019,18/08/2020,0.147843943,0,0,0,UTE,4,
4125,1.57,Single,30/12/2019,30/12/2020,0.147843943,0,0,0,HDTOP,4,
